entity,tier,tier_rank,prompt_id,group,welfare_neg_mean,welfare_pos_mean,neutral_mean,salience_index,suffering_bias
child,T1,1,P08,neutral_baseline,,,0.0019008758041309192,,
chimpanzee,T2,2,P01,appearance_state,0.002028881059231935,0.001293974622967653,,0.0007349064362642821,0.6105835438602463
chimpanzee,T2,2,P02,researcher_observation,0.0005064440483693033,0.000322396768751787,0.009741275571286678,0.00018404727961751632,0.6110268423141975
chimpanzee,T2,2,P03,moral_framing,0.0046773809008300304,,0.004254352999851108,,
chimpanzee,T2,2,P04,care_intervention,0.021462724544107914,,0.00997193600051105,,
chimpanzee,T2,2,P05,emotional_attribution,0.006287830998189747,0.0160283911973238,0.0009535659046377987,-0.009740560199134052,0.28176054687597607
chimpanzee,T2,2,P06,policy_framing,0.009167851026480397,,0.003599474555812776,,
chimpanzee,T2,2,P07,consciousness_probe,0.0030122909738565795,,0.0026707179422373883,,
chimpanzee,T2,2,P08,neutral_baseline,,,0.0014520449796691537,,
cloud,T6,6,P01,appearance_state,0.00010728630786616122,0.0009311562207585666,,-0.0008238699128924054,0.10331462221292566
cloud,T6,6,P02,researcher_observation,8.685121883900138e-06,0.0006805487892052042,0.0005643202021019533,-0.0006718636673213041,0.012601122034265546
cloud,T6,6,P03,moral_framing,0.00013404027777141891,,0.0009348196326754987,,
cloud,T6,6,P04,care_intervention,0.007944964978378266,,0.002457591239362955,,
cloud,T6,6,P05,emotional_attribution,0.00026005052980811644,6.432062946259975e-05,0.015413847053423524,0.00019572990034551668,0.8017064470902509
cloud,T6,6,P06,policy_framing,0.0013685131276967393,,0.0003975755623741861,,
cloud,T6,6,P07,consciousness_probe,2.5529579033900518e-05,,0.0015368550405886101,,
cloud,T6,6,P08,neutral_baseline,,,0.0026588150885800133,,
cockroach,T5,5,P01,appearance_state,0.0018339219532208517,0.0017314980796072632,,0.00010242387361358851,0.5143634929121726
cockroach,T5,5,P02,researcher_observation,7.778298095217906e-05,0.0002575155685917707,0.009073504712432623,-0.00017973258763959166,0.2319811936551911
cockroach,T5,5,P03,moral_framing,0.001807068207805666,,0.003973546981190641,,
cockroach,T5,5,P04,care_intervention,0.007130042649805546,,0.06383582297712564,,
cockroach,T5,5,P05,emotional_attribution,0.004762445605592802,0.008597685024142265,0.00417034377460368,-0.003835239418549463,0.35646699137406135
cockroach,T5,5,P06,policy_framing,0.005246535564462344,,0.006067298309062608,,
cockroach,T5,5,P07,consciousness_probe,0.0010424409410916269,,0.011972840952997407,,
cockroach,T5,5,P08,neutral_baseline,,,0.00654233512468636,,
cow,T2,2,P01,appearance_state,0.002839229768142104,0.0037774727097712457,,-0.0009382429416291416,0.4291004068430542
cow,T2,2,P02,researcher_observation,0.00037241727113723755,0.0031769730849191546,0.019950469955801964,-0.002804555813781917,0.10492428932460077
cow,T2,2,P03,moral_framing,0.0018496771129624296,,0.003189758320028583,,
cow,T2,2,P04,care_intervention,0.030314655043184757,,0.01759190997108817,,
cow,T2,2,P05,emotional_attribution,0.005203108904728045,0.008116766810417175,0.0032362546189688146,-0.0029136579056891305,0.3906274335389754
cow,T2,2,P06,policy_framing,0.005898513171511392,,0.007665793178603053,,
cow,T2,2,P07,consciousness_probe,0.0017891118259285577,,0.016615951986750588,,
cow,T2,2,P08,neutral_baseline,,,0.0015684340643929318,,
crab,T4,4,P01,appearance_state,0.0018676051258808002,0.002369388414081186,,-0.0005017832882003859,0.4407854447233856
crab,T4,4,P02,researcher_observation,9.700437052136597e-05,0.00024520445003872737,0.011387767270207405,-0.00014820007951736142,0.2834653473164841
crab,T4,4,P03,moral_framing,0.0013777043932350352,,0.004841921695818503,,
crab,T4,4,P04,care_intervention,0.028481903485953808,,0.03164802771061659,,
crab,T4,4,P05,emotional_attribution,0.005249654738387714,0.0067927036434412,0.004241123941028491,-0.0015430489050534861,0.43593244183098184
crab,T4,4,P06,policy_framing,0.0032362587905178466,,0.005850640562130138,,
crab,T4,4,P07,consciousness_probe,0.0003628913400461897,,0.019104206779350836,,
crab,T4,4,P08,neutral_baseline,,,0.004978744141408242,,
crayfish,T4,4,P01,appearance_state,0.0013639473399962299,0.0017292734555667266,,-0.00036532611557049677,0.4409472798896232
crayfish,T4,4,P02,researcher_observation,0.00013472248489658037,0.0001395332656102255,0.009383434429764748,-4.8107807136451295e-06,0.4912292104165601
crayfish,T4,4,P03,moral_framing,0.0015853169024921954,,0.005356053821742535,,
crayfish,T4,4,P04,care_intervention,0.03393120691180229,,0.038143548648804426,,
crayfish,T4,4,P05,emotional_attribution,0.004539173814312865,0.019217941910028458,0.0029749097593594342,-0.014678768095715593,0.19106586202951745
crayfish,T4,4,P06,policy_framing,0.0034429783991072327,,0.011125207878649235,,
crayfish,T4,4,P07,consciousness_probe,0.00012196850002510473,,0.008255416139339408,,
crayfish,T4,4,P08,neutral_baseline,,,0.0032004372420487925,,
crow,T3,3,P01,appearance_state,0.0013962223747512326,0.0011813709134003147,,0.00021485146135091782,0.5416767365905203
crow,T3,3,P02,researcher_observation,0.00010384116467321292,0.0016302495496347547,0.005873024638276547,-0.0015264083849615417,0.059882195220930995
crow,T3,3,P03,moral_framing,0.0009483164952447017,,0.0010875555647847552,,
crow,T3,3,P04,care_intervention,0.01593157835304737,,0.007868457119911909,,
crow,T3,3,P05,emotional_attribution,0.004026456381931591,0.003994209226220846,0.003026236197911203,3.224715571074465e-05,0.5020102480818996
crow,T3,3,P06,policy_framing,0.009254810264489302,,0.008841984817991033,,
crow,T3,3,P07,consciousness_probe,0.0016693112193024717,,0.011645967577351257,,
crow,T3,3,P08,neutral_baseline,,,0.002843374869553372,,
dog,T2,2,P01,appearance_state,0.006490774394478649,0.004469688341487199,,0.00202108605299145,0.5921989328023368
dog,T2,2,P02,researcher_observation,0.0009655636871078362,0.0012365311267785728,0.021701832301914692,-0.00027096743967073655,0.4384750543761725
dog,T2,2,P03,moral_framing,0.003171799510406951,,0.0020776001814131937,,
dog,T2,2,P04,care_intervention,0.024023273261263967,,0.00846130307763815,,
dog,T2,2,P05,emotional_attribution,0.0041312551669155555,0.019180621951818466,0.0014026100980117917,-0.015049366784902912,0.17721675213678514
dog,T2,2,P06,policy_framing,0.020072472902635734,,0.0023925910936668515,,
dog,T2,2,P07,consciousness_probe,0.003775913628487615,,0.0282541696227175,,
dog,T2,2,P08,neutral_baseline,,,0.002169627559487708,,
dolphin,T2,2,P01,appearance_state,0.0036212831910233945,0.002390178939094767,,0.0012311042519286275,0.6023963974821838
dolphin,T2,2,P02,researcher_observation,0.0004078530691913329,0.0003741382388398051,0.01958873914554715,3.371483035152778e-05,0.5215569698114798
dolphin,T2,2,P03,moral_framing,0.00442930629166464,,0.003749645664356649,,
dolphin,T2,2,P04,care_intervention,0.031116699334234,,0.0156713523901999,,
dolphin,T2,2,P05,emotional_attribution,0.003376129927346483,0.007474152836948633,0.0024086894700303674,-0.00409802290960215,0.31115593663058033
dolphin,T2,2,P06,policy_framing,0.0149605330467845,,0.0032375698210671544,,
dolphin,T2,2,P07,consciousness_probe,0.0028168144235678483,,0.014634834470295269,,
dolphin,T2,2,P08,neutral_baseline,,,0.0018562736026069616,,
earthworm,T5,5,P01,appearance_state,0.0014057088264962658,0.001120558983529918,,0.00028514984296634793,0.5564369562378269
earthworm,T5,5,P02,researcher_observation,7.288545505919804e-05,0.00028625006234506145,0.009148688288405538,-0.00021336460728586343,0.2029468855971332
earthworm,T5,5,P03,moral_framing,0.0007124497302963088,,0.01084759815906485,,
earthworm,T5,5,P04,care_intervention,0.024713280610740185,,0.04572151601314545,,
earthworm,T5,5,P05,emotional_attribution,0.00509880483635546,0.0026284484192728996,0.008200819720514119,0.0024703564170825603,0.6598469859463847
earthworm,T5,5,P06,policy_framing,0.005404925982778271,,0.007907421531854197,,
earthworm,T5,5,P07,consciousness_probe,0.0004918591876048595,,0.015020299644675106,,
earthworm,T5,5,P08,neutral_baseline,,,0.00459003756986931,,
elderly person,T1,1,P01,appearance_state,0.00652092817472294,0.003349559789057821,,0.0031713683856651187,0.6606490107263434
elderly person,T1,1,P02,researcher_observation,0.0016901491714331012,0.005533853443921544,0.0030365980928763747,-0.0038437042724884423,0.23396297565623594
elderly person,T1,1,P03,moral_framing,0.003526460340556999,,0.0017003512475639582,,
elderly person,T1,1,P04,care_intervention,0.03555595502257347,,0.00497229557367973,,
elderly person,T1,1,P05,emotional_attribution,0.004182343798068662,0.008592328988015652,0.0009318545489804819,-0.0044099851899469895,0.327393416282664
elderly person,T1,1,P06,policy_framing,0.006976283427017431,,0.0009837057982622355,,
elderly person,T1,1,P07,consciousness_probe,0.008127374756440986,,0.002516045412297293,,
elderly person,T1,1,P08,neutral_baseline,,,0.006521178758703172,,
elephant,T2,2,P01,appearance_state,0.0027260370552539825,0.0033180288737639785,,-0.0005919918185099959,0.45102701429238173
elephant,T2,2,P02,researcher_observation,0.0004884724718673775,0.0006678468998870812,0.0155339315533638,-0.0001793744280197037,0.42243729678462366
elephant,T2,2,P03,moral_framing,0.0023135491840851805,,0.008516815529825786,,
elephant,T2,2,P04,care_intervention,0.03138427436351776,,0.030095703899860382,,
elephant,T2,2,P05,emotional_attribution,0.0055260809410053,0.009754625149071217,0.004210171988233924,-0.004228544208065917,0.361637798166292
elephant,T2,2,P06,policy_framing,0.011916970640110472,,0.007023099111393094,,
elephant,T2,2,P07,consciousness_probe,0.0022253580355027225,,0.014365132423942365,,
elephant,T2,2,P08,neutral_baseline,,,0.0024899966607335954,,
fly,T5,5,P01,appearance_state,0.0011821671650977805,0.0022933292493689805,,-0.0011111620842712,0.3401433896356988
fly,T5,5,P02,researcher_observation,8.295685135332558e-05,0.00037997586332494393,0.012438144069164991,-0.00029701901197161834,0.17919846838029657
fly,T5,5,P03,moral_framing,0.0010230195766780525,,0.002351898195532461,,
fly,T5,5,P04,care_intervention,0.0055275047197937965,,0.03142547118477523,,
fly,T5,5,P05,emotional_attribution,0.002709951727107788,0.00508200703188777,0.004839727189391851,-0.0023720553047799817,0.34778824890473325
fly,T5,5,P06,policy_framing,0.007281266696130236,,0.0059373273979872465,,
fly,T5,5,P07,consciousness_probe,0.0009577351593179628,,0.012954912769297758,,
fly,T5,5,P08,neutral_baseline,,,0.0032431242405436935,,
frog,T3,3,P01,appearance_state,0.002464028395479545,0.0012463663442758843,,0.0012176620512036607,0.6640879210693279
frog,T3,3,P02,researcher_observation,0.00014922050589423938,0.00023298615633393638,0.012854269705712795,-8.3765650439697e-05,0.3904182778565163
frog,T3,3,P03,moral_framing,0.0016041879813807707,,0.004957256450628241,,
frog,T3,3,P04,care_intervention,0.030949569307267666,,0.04171230271458626,,
frog,T3,3,P05,emotional_attribution,0.004818218187817062,0.005408078897744417,0.00340410991339013,-0.000589860709927355,0.47115960942538515
frog,T3,3,P06,policy_framing,0.0034740371629595757,,0.002318454469786957,,
frog,T3,3,P07,consciousness_probe,0.0012164372310508043,,0.01362808863632381,,
frog,T3,3,P08,neutral_baseline,,,0.00513116720248945,,
gecko,T3,3,P01,appearance_state,0.00223150200326927,0.0020062531111761928,,0.0002252488920930773,0.5265764279311439
gecko,T3,3,P02,researcher_observation,0.00010569862691530336,0.00010009295328927692,0.006885938812047243,5.605673626026445e-06,0.5136195341338724
gecko,T3,3,P03,moral_framing,0.001984408101028142,,0.006704178949197133,,
gecko,T3,3,P04,care_intervention,0.013361320830881596,,0.03163502179086208,,
gecko,T3,3,P05,emotional_attribution,0.0038674213962318995,0.010858836583793163,0.004019250685814768,-0.006991415187561264,0.2626207808674583
gecko,T3,3,P06,policy_framing,0.00479177824066331,,0.013186559139285237,,
gecko,T3,3,P07,consciousness_probe,0.00031779357414052356,,0.004596331952294956,,
